MovieID,Title,Genres,overview,genres,release_date,poster_path,matched_title,match_score
256,Junior (1994),Comedy|Sci-Fi,Feature documentary exploring the world of junior hockey and its relentless competitiveness. Portrait larger than life where young people of barely 16 years old already play their future.,"[{'id': 99, 'name': 'Documentary'}]",2011-01-01,/fsrjAkN7bhKDmoE91Q6vKGrayun.jpg,junior,100
257,Just Cause (1995),Mystery|Thriller,"Bobby Earl is facing the electric chair for the murder of a young girl. Eight years after the crime he calls in Paul Armstrong, a professor of law, to help prove his innocence. Armstrong quickly uncovers some overlooked evidence to present to the local police, but they aren't interested - Bobby was their killer.","[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",1995-02-17,/tPQ8kT5HVxfyKXVeoiC6NkF5gsu.jpg,just cause,100
258,"Kid in King Arthur's Court, A (1995)",Adventure|Children's|Comedy|Fantasy|Romance,"A Southern California kid named Calvin Fuller is magically transported to the medieval kingdom of Camelot through a crack in the ground caused by an earthquake. Once there, he learns he was summoned by the wizard Merlin, who needs Calvin to save Camelot. Using dazzling modern inventions, can Calvin help King Arthur retain his crown and thwart the evil Lord Belasco?","[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",1995-08-11,/iklPPdF1TQFPmRyVu0SH0yF1gdt.jpg,a kid in king arthur's court,100
259,Kiss of Death (1995),Crime|Drama|Thriller,"Jimmy Kilmartin is an ex-con living in Astoria in the New York City borough of Queens, trying to stay clean and raising a family with his wife Bev. But when his cousin Ronnie causes him to take a fall for driving an illegal transport of stolen cars, a police officer named Calvin Hart is injured and Jimmy lands back in prison. In exchange for an early release, he is asked to help bring down a local crime boss named Little Junior Brown.  Jimmy remarries and attempts to renew a relationship with his child. But he is sent undercover by Detective Hart to work with Junior and infiltrate his operations. As soon as Little Junior kills an undercover federal agent with Jimmy watching, the unscrupulous district attorney and the feds further complicate his life. He must take down Junior or face the consequences.","[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",1995-04-21,/uQjFpAEF6GUIKW46sbndWtsEQSl.jpg,kiss of death,100
259,Kiss of Death (1995),Crime|Drama|Thriller,"Small-time crook Nick Bianco gets caught in a jewel heist and despite urgings from well-meaning district attorney D'Angelo, refuses to rat on his partners and goes to jail, assured that his wife and children will be taken care of. Learning that his depressed wife has killed herself, Nick informs on his ex-pals and is paroled. Nick remarries, gets a job and begins leading a happy life when he learns one of the men he informed on, psychopathic killer Tommy Udo, has been released from custody and is out for revenge against Nick and his family.","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",1947-08-27,/hJr9qgQtdXwjZdB1J40Lt7rFMTI.jpg,kiss of death,100
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi,,,,,,0
261,Little Women (1994),Drama,"With their father away as a chaplain in the Civil War, Jo, Meg, Beth and Amy grow up with their mother in somewhat reduced circumstances. They are a close family who inevitably have their squabbles and tragedies. But the bond holds even when, later, male friends start to become a part of the household.","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1994-12-21,/tD9YDE8pjtSvvKUpkmooE6YDSm8.jpg,little women,100
261,Little Women (1994),Drama,"Little Women is a ""coming of age"" drama tracing the lives of four sisters: Meg, Jo, Beth and Amy. During the American Civil War, the girls father is away serving as a minister to the troops. The family, headed by thier beloved Marmee, must struggle to make ends meet, with the help of their kind and wealthy neighbor, Mr. Laurence, and his high spirited grandson Laurie.","[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",1933-11-24,/4LjVzDkHiwe6NAYB07uSXaFTWnL.jpg,little women,100
261,Little Women (1994),Drama,"Louisa May Alcott's autobiographical account of her life with her three sisters in Concord Mass in the 1860s. With their father fighting in the civil war, the sisters: Jo, Meg, Amy and Beth are at home with their mother - a very outspoken women for her time. The story is of how the sisters grow up, find love and find their place in the world.","[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",1949-04-01,/fAooldgsos1PYTaTtfuXHbj28Wk.jpg,little women,100
262,"Little Princess, A (1995)",Children's|Drama,"When her father enlists to fight for the British in WWI, young Sara Crewe goes to New York to attend the same boarding school her late mother attended. She soon clashes with the severe headmistress, Miss Minchin, who attempts to stifle Sara's creativity and sense of self- worth.","[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",1995-05-10,/a7LslH4Ofdvi1oam9Bbhb2UyMR2.jpg,a little princess,100
262,"Little Princess, A (1995)",Children's|Drama,"Sara Crewe is the pampered darling of her father, an army colonel, and the Victorian London girls' school where he places her. But when her father dies, penniless, Sara becomes a skivvy in Miss Michin's school, befriended only by the scullery maid, Becky, her friends Ermengarde and Lottie, a little monkey, a lascar, and the mysterious man next door.","[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",1986-01-01,/dlleAvM1wiDtIDJqlO2wpuoBDxa.jpg,a little princess,100
263,Ladybird Ladybird (1994),Drama,"This Ken Loach docu-drama relates the story of a British woman's fight with Social Services over the care of her children. Maggie has a history of bouncing from one abusive relationship to another. She has four children, of four different fathers, who came to the attention of Social Services when they were injured in a fire. Subsequently, Maggie was found to be an ""unfit mother"" and her children were removed from her care. She finally meets the man of her dreams, a Paraguayan expatriate, and they start a family together. Unfortunately, Social Services seems unwilling to accept that her life has changed and rends them from their new children. She and Jorge together, and separately, fight Social Services, Immigration, and other government bureaucrats in a desperate battle to make their family whole again.","[{'id': 18, 'name': 'Drama'}]",1994-02-18,/9YgIxxPsWMwoIFrBgNxHgGn0y29.jpg,ladybird ladybird,100
264,"Enfer, L' (1994)",Drama,"Paul, an irritable and stressed-out hotel manager, begins to gradually develop paranoid delusions about his wife's infidelity...","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",1994-02-16,/9ACPvC1XFRta8SXA816C0my32TG.jpg,l'enfer,100
265,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Romance,,,,,,0
266,Legends of the Fall (1994),Drama|Romance|War|Western,"An epic tale of three brothers and their father living in the remote wilderness of 1900s USA and how their lives are affected by nature, history, war, and love.","[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",1994-12-16,/uh0sJcx3SLtclJSuKAXl6Tt6AV0.jpg,legends of the fall,100
267,Major Payne (1994),Comedy,"Major Benson Winifred Payne is being discharged from the Marines. Payne is a killin' machine, but the wars of the world are no longer fought on the battlefield. A career Marine, he has no idea what to do as a civilian, so his commander finds him a job - commanding officer of a local school's JROTC program, a bunch of ragtag losers with no hope.","[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",1995-03-24,/tCgBOpglqgg478AIy9wYfZ7choY.jpg,major payne,100
268,Little Odessa (1994),Drama,"The film follows the personal relationship between a father and his two sons, one of whom is a hit-man for the Russian mafia in Brooklyn.","[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",1994-10-27,/9BQrTWQodxm0G349yruhRuJV38q.jpg,little odessa,100
269,My Crazy Life (Mi vida loca) (1993),Drama,,,,,,0
270,Love Affair (1994),Drama|Romance,"Ex-football star Mike Gambril meets Terry McKay on a flight to Sydney, which is forced to land on a small atoll. They become romantic on board a ship sent to take them to a larger island. They agree to meet in New York three months later to see if the attraction is real. One shows up but the other doesn't. However, a chance meeting brings them together again.","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1994-10-21,/mQMCPf0GUaOjKYFTdmL8w8udnJX.jpg,love affair,100
270,Love Affair (1994),Drama|Romance,"French playboy Michel Marnet and American Terry McKay fall in love during the transatlantic passage of a ship. They arrange to reunite six months later, if neither has changed their mind.","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1939-04-07,/cybaIe6nORGyQG5fTO21waLXwxC.jpg,love affair,100
271,Losing Isaiah (1995),Drama,"Khaila Richards, a crack-addicted single mother, accidentally leaves her baby in a dumpster while high and returns the next day in a panic to find he is missing. In reality, the baby has been adopted by a warm-hearted social worker, Margaret Lewin, and her husband, Charles. Years later, Khaila has gone through rehab and holds a steady job. After learning that her child is still alive, she challenges Margaret for the custody.","[{'id': 18, 'name': 'Drama'}]",1995-03-17,/h0IjNfD1D7WVR70JpvMMWhNVx4N.jpg,losing isaiah,100
272,"Madness of King George, The (1994)",Drama,"Nicholas Hytner’s much awarded 1994 drama, based on Alan Bennett's West End play. George III's erratic behaviour leads to a plot in Parliament to have him declared insane and removed from the throne.","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",1994-12-28,/Apgj4j73aUyMkNaPoSuQ7DJbt1M.jpg,the madness of king george,100
273,Mary Shelley's Frankenstein (1994),Drama|Horror,"Based on Mary Shelley's novel, ""Frankenstein"" tells the story of Victor Frankenstein, a promising young doctor who, devastated by the death of his mother during childbirth, becomes obsessed with bringing the dead back to life. His experiments lead to the creation of a monster, which Frankenstein has put together with the remains of corpses. It's not long before Frankenstein regrets his actions.","[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]",1994-11-04,/uG0YLHdiBuWBv99MLwthucsvKLZ.jpg,mary shelley's frankenstein,100
274,Man of the House (1995),Comedy,"Ben Archer is not happy. His mother, Sandy, has just met a man, and it looks like things are pretty serious. Driven by a fear of abandonment, Ben tries anything and everything to ruin the ""love bubble"" which surrounds his mom. However, after Ben and Jack's experiences in the Indian Guides, the two become much closer.","[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",1995-03-03,/6bnOhhrrrq6RZhMgz4aGyqbJ9Wf.jpg,man of the house,100
274,Man of the House (1995),Comedy,Texas Ranger Roland Sharp is assigned to protect the only witnesses to the murder of a key figure in the prosecution of a drug kingpin -- a group of University of Texas cheerleaders. Sharp must now go undercover as an assistant cheerleading coach and move in with the young women.,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}]",2005-02-25,/dYdSEfhfJY3OmFkdYT1cwiOmfbh.jpg,man of the house,100
275,Mixed Nuts (1994),Comedy,The events focus around a crisis hotline business on one crazy night during the Christmas holidays.,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1994-12-21,/q4kYWVXsPhD23XhGCBaWHoEITHC.jpg,mixed nuts,100
276,Milk Money (1994),Comedy|Romance,"Three young boys pool their money and pay V, a kindhearted prostitute, to strip for them. Afterward, she drives them home to the suburbs -- but then her car breaks down. It's just as well, though, because a mobster named Waltzer is after her, and V realizes the suburbs are the perfect place to hide. But things get a lot more complicated when V falls in love with Tom, a single father who is unaware of her real profession.","[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1994-08-31,/94AgmLpD2NtCSwJ13rof6Bn5mfN.jpg,milk money,100
277,Miracle on 34th Street (1994),Drama,"A little girl discovers dreams can come true if you really believe. Six-year-old Susan Walker has doubts about childhood's most enduring miracle - Santa Claus. Her mother told her the 'secret' about Santa a long time ago. But after meeting a special department store Santa who's convinced he's the real thing, Susan is given the most precious gift of all something to believe in.","[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",1994-11-18,/iuI31j8DM4TOxJTZeumG0S4npPU.jpg,miracle on 34th street,100
277,Miracle on 34th Street (1994),Drama,"Kris Kringle, seemingly the embodiment of Santa Claus, is asked to portray the jolly old fellow at Macy's following his performance in the Thanksgiving Day parade. His portrayal is so complete many begin to question if he truly is Santa Claus while others question his sanity.","[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",1947-05-02,/h8kkqroLwxvAHxWGIStEZaNd4wr.jpg,miracle on 34th street,100
278,Miami Rhapsody (1995),Comedy,"Gwyn Marcus has always wanted a marriage like her parents. She has just accepted the proposal of her boyfriend Matt, but she has misgivings about their future together. Her fear of commitment grows as she learns of the various affairs that her family is having. With her sister getting married and her brother already married, her mother is growing concerned about Gwyn's being the last single person in the family. But the more she thinks about marriage, the more she must search for the balance between career, marriage and family.","[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1995-01-27,/jn2kmqCgRcloNYr121BB4BmgSRu.jpg,miami rhapsody,100
